#oghma_csv {"title":"","type":"xy","y_label":"Wavelength","data_label":"Absorption","y_units":"nm","y_mul":1000000000.0,"data_units":"m^{-1}","icon":"mat_file","time ":0.0,"Vexternal":0.0,"x_len":1,"y_len":199,"z_len":1,"cols":"yd"}*
6.701838e-07	9.015567e+06
6.793644e-07	8.922580e+06
6.888000e-07	9.203405e+06
6.985014e-07	9.892836e+06
7.084800e-07	1.103998e+07
7.187478e-07	1.265468e+07
7.293176e-07	1.458725e+07
7.402030e-07	1.637382e+07
7.514182e-07	1.725738e+07
7.629785e-07	1.663763e+07
7.749000e-07	1.466322e+07
7.872000e-07	1.212549e+07
7.998968e-07	9.743258e+06
8.130098e-07	7.815451e+06
8.265600e-07	6.353267e+06
8.405695e-07	5.269121e+06
8.550621e-07	4.468727e+06
8.700632e-07	3.877581e+06
8.856000e-07	3.442823e+06
9.017018e-07	3.128981e+06
9.184000e-07	2.913641e+06
9.357283e-07	2.784395e+06
9.537231e-07	2.737119e+06
9.724235e-07	2.775321e+06
9.918720e-07	2.910074e+06
1.012114e-06	3.159241e+06
1.033200e-06	3.542409e+06
1.055183e-06	4.062651e+06
1.078122e-06	4.661910e+06
1.102080e-06	5.161088e+06
1.127127e-06	5.288014e+06
1.153340e-06	4.900059e+06
1.180800e-06	4.157212e+06
