#wavelength_nm n k
206.6400 0.942447 1.068555
207.5046 0.924427 1.082519
208.3765 0.918368 1.098003
209.2557 0.916932 1.110164
210.1424 0.914300 1.121481
211.0366 0.910024 1.137175
211.9385 0.910331 1.159824
212.8481 0.916915 1.187843
213.7655 0.934311 1.218822
214.6909 0.964982 1.246708
215.6243 1.006899 1.264350
216.5659 1.053856 1.266842
217.5158 1.097673 1.253680
218.4740 1.131310 1.229334
219.4407 1.152044 1.201495
220.4160 1.162503 1.177341
221.4000 1.168833 1.160240
222.3928 1.177244 1.148541
223.3946 1.190603 1.137074
224.4054 1.207287 1.120615
225.4255 1.222808 1.096671
226.4548 1.232310 1.066157
227.4936 1.232494 1.032706
228.5419 1.222954 1.001218
229.6000 1.206388 0.975563
230.6679 1.186875 0.956680
231.7458 1.167273 0.942710
232.8338 1.147740 0.931060
233.9321 1.126425 0.920637
235.0408 1.101348 0.912637
236.1600 1.072040 0.909846
237.2900 1.040135 0.915172
238.4308 1.008970 0.930472
239.5826 0.982989 0.955780
240.7456 0.966679 0.988538
241.9200 0.962754 1.023655
243.1059 0.970597 1.055045
244.3034 0.986188 1.078104
245.5129 1.003984 1.091597
246.7343 1.019534 1.097514
247.9680 1.030927 1.099159
249.2141 1.038324 1.099292
250.4727 1.042847 1.099484
251.7442 1.045743 1.100106
253.0286 1.047617 1.100586
254.3262 1.047840 1.100299
255.6371 1.045074 1.099884
256.9617 1.038959 1.101390
258.3000 1.031097 1.106684
259.6524 1.024087 1.115678
261.0189 1.019358 1.126242
262.4000 1.015963 1.136058
263.7957 1.011394 1.144454
265.2064 1.003078 1.152911
266.6323 0.989668 1.164838
268.0735 0.972334 1.184799
269.5304 0.955755 1.216553
271.0033 0.947090 1.260124
272.4923 0.952387 1.310641
273.9978 0.973374 1.360729
275.5200 1.007630 1.404219
277.0592 1.051113 1.437573
278.6157 1.099506 1.459019
280.1898 1.148078 1.468554
281.7818 1.192981 1.468727
283.3920 1.233331 1.463039
285.0207 1.270263 1.452887
286.6682 1.303589 1.437540
288.3349 1.330899 1.417241
290.0211 1.350153 1.394865
291.7271 1.361963 1.374084
293.4533 1.368651 1.356771
295.2000 1.371728 1.343267
296.9677 1.371991 1.334820
298.7566 1.372353 1.333363
300.5673 1.377899 1.337847
302.4000 1.391603 1.343089
304.2552 1.411741 1.343726
306.1333 1.434526 1.337612
308.0348 1.457239 1.324626
309.9600 1.477670 1.304427
311.9094 1.492439 1.277232
313.8835 1.498013 1.245700
315.8828 1.493126 1.214421
