energy_eV,wavelength_nm,alpha_cm1,alpha_m1,n,k,n_raw,k_raw
1.925,644.0727272727272,116834.94344090103,11683494.344090102,3.0665478994133903,0.5988230284455285,3.1289172088861923,0.6338342843868241
1.9500000000000002,635.8153846153845,135673.5526582666,13567355.26582666,3.1410438218521146,0.6864628837711012,3.204160706425539,0.7294112917973011
1.975,627.7670886075948,160184.65938560266,16018465.938560266,3.1945074249205656,0.8002216492151571,3.2553913039024915,0.8521502458627604
2.0,619.92,188607.67310781538,18860767.31078154,3.2127046986121077,0.9304345653963599,3.2675295274871696,0.9903752889690474
2.025,612.2666666666667,216434.54079189047,21643454.079189047,3.191206167320646,1.0545277627190892,3.237530842110044,1.1189827762811047
2.0500000000000003,604.7999999999998,239649.39862634076,23964939.862634074,3.1489125891469922,1.1533973704185485,3.187501756332376,1.2188674852591614
2.075,597.5132530120482,260218.87299460717,26021887.299460717,3.111916204331676,1.2373061313927383,3.144521687837457,1.3031408769891797
2.1,590.4,284379.9782804905,28437997.82804905,3.077502958298278,1.336091485765348,3.103397070120926,1.4030446802704286
2.125,583.4541176470588,314342.0270810036,31434202.70810036,3.0105238638709952,1.4594861886762576,3.026697927004708,1.5257758162110828
2.15,576.6697674418605,343165.55367598834,34316555.36759883,2.8774505624464464,1.5747865694510386,2.8829130855986866,1.6344321212935522
2.1750000000000003,570.0413793103447,358252.5795555468,35825257.95555468,2.686663999227782,1.6251241321039556,2.686359897475713,1.67197338458653
2.2,563.5636363636363,351946.8716514838,35194687.165148385,2.492966862951169,1.5783775783292766,2.495172165448121,1.611739785209469
2.225,557.2314606741572,327758.72091804666,32775872.091804665,2.3553323254384244,1.4533851393402841,2.3659336366908823,1.4777433719104762
2.25,551.04,295896.2919381708,29589629.19381708,2.299512913835032,1.2975182622584083,2.3202051371824486,1.3185176823265683
2.275,544.9846153846154,265847.1384162698,26584713.84162698,2.3177618140143452,1.1529409466677238,2.3475810177783676,1.1748121701077652
2.3000000000000003,539.0608695652173,242934.35579857862,24293435.579857863,2.3884983395637533,1.042119627537451,2.4257967377262686,1.0673278843745235
2.325,533.2645161290321,229222.45010969232,22922245.010969233,2.4923351490836265,0.9727263208928303,2.535815698167291,1.002830372032911
2.35,527.5914893617021,225603.27618959566,22560327.618959565,2.6152948456433114,0.9471832608574068,2.6639894615429225,0.9837249875914253
2.375,522.0378947368421,232769.84629698668,23276984.629698668,2.7462343880906355,0.9669846505149643,2.79900907834822,1.0119183863710317
2.4000000000000004,516.5999999999999,251500.1805011442,25150018.05011442,2.8744755724357054,1.0339118997910646,2.9293767770753822,1.08964388773055
2.4250000000000003,511.2742268041236,282673.9115803507,28267391.15803507,2.987197797367955,1.1500863796254435,3.040657448990212,1.219066127041377
2.45,506.05714285714276,326735.52044391737,32673552.044391736,3.0659425294259255,1.3157904824639235,3.1119999609700275,1.3992304160064029
2.475,500.9454545454545,381653.7445928525,38165374.45928525,3.084076961344772,1.5214258784106443,3.1148218635931637,1.6165827358715639
2.5,495.936,439228.7163851085,43922871.638510846,3.016733795000545,1.7334335262416005,3.0265290720396427,1.8313636241612812
2.5250000000000004,491.0257425742573,485779.08227669995,48577908.22766999,2.871048482038324,1.8981647415897775,2.8623271777259967,1.9877642899370367
2.5500000000000003,486.2117647058823,513190.1648504386,51319016.48504386,2.697267726524967,1.9856130510633687,2.6784272737716095,2.0617877341966198
2.575,481.4912621359223,526888.9246702208,52688892.46702208,2.541435138047472,2.0188233109666567,2.518797204894276,2.082873222110078
2.6,476.86153846153843,536143.6829059717,53614368.29059716,2.4016782772447938,2.034531038689142,2.3774277487477677,2.0881045712597537
2.625,472.32,540782.0908773142,54078209.08773142,2.2528273507601653,2.032588515251689,2.2289507189554927,2.0752103044106653
2.6500000000000004,467.8641509433961,533249.0922064773,53324909.22064773,2.0968950352470324,1.9853666635771985,2.077381311745044,2.0171631352936137
2.6750000000000003,463.49158878504664,510285.6637965268,51028566.37965268,1.966057789730758,1.882114564143477,1.9548729772357594,1.9057739522636457
2.7,459.19999999999993,476338.631961247,47633863.1961247,1.8903807589866957,1.74063822029367,1.8896977320921697,1.7603183003861234
2.725,454.9871559633027,439547.0694512201,43954706.94512201,1.8825826960800027,1.5914586414920913,1.8927549900105038,1.6115897282527156
2.75,450.85090909090906,408598.17046218895,40859817.046218894,1.9382186925748344,1.4659535123074334,1.958002647673626,1.4906085563611022
2.7750000000000004,446.78918918918913,390366.85590027133,39036685.59002713,2.0388473650718155,1.387926359019194,2.0658253350110884,1.4203060637671254
2.8000000000000003,442.79999999999995,388472.99463960424,38847299.463960424,2.159857356831934,1.3688607678873044,2.1909500084355176,1.4112992026723414
2.825,438.88141592920346,403889.5433175991,40388954.33175991,2.2765404894766403,1.4105894513381774,2.3078396740543248,1.464713098575681
2.85,435.03157894736836,435130.0973178328,43513009.73178328,2.3631800539114685,1.5063668103104941,2.3895767710297853,1.5722055033121893
2.875,431.24869565217386,476142.7175354761,47614271.75354761,2.3968117854335573,1.6340139946748307,2.4133278165969876,1.7084857770437494
2.9000000000000004,427.5310344827585,516625.56582358415,51662556.58235841,2.374901172382122,1.7576579811163457,2.379624921971721,1.8354121524248794
2.9250000000000003,423.876923076923,549695.9854478302,54969598.54478302,2.323362797953429,1.8541854521363272,2.3177377162581276,1.9312506624893238
2.95,420.2847457627118,578211.5300604095,57821153.006040946,2.2685955203127532,1.9338429705596811,2.254056668980267,2.008893592745623
2.975,416.75294117647053,608553.7571746344,60855375.717463434,2.207089933011777,2.0182197532483745,2.183368839194906,2.089894372442615
3.0,413.28,640181.7441743854,64018174.417438544,2.11794865331817,2.1054188414879005,2.08531897887636,2.170530406067131
3.0250000000000004,409.86446280991726,666591.448439491,66659144.843949094,1.9966479821534753,2.17415665595595,1.9577346493906354,2.2296839366656176
3.0500000000000003,406.5049180327868,683627.2180249282,68362721.80249283,1.855507838248655,2.211444174697206,1.8138454824527832,2.2561410492729346
3.075,403.19999999999993,689854.1834264902,68985418.34264901,1.705696631843778,2.213444600590493,1.6648068182815041,2.2472834138569584
3.1,399.9483870967742,684068.1909571781,68406819.09571782,1.5585221451417903,2.177179201833733,1.5218442847604918,2.201431699385237
3.125,396.74879999999996,666356.3448771674,66635634.487716734,1.4284955357304574,2.103841366548782,1.3986123420425425,2.121125640624271
3.1500000000000004,393.5999999999999,639350.8390922083,63935083.90922083,1.3304599175554068,2.0025582618794227,1.3084894995944034,2.016150111114946
3.1750000000000003,390.50078740157477,608555.7450945936,60855574.50945936,1.2726112653774047,1.8910939777719862,1.2582443678043798,1.9040665400955497
3.2,387.44999999999993,579905.5198448244,57990551.984482445,1.2507919143929187,1.7879844555003,1.2427976121599131,1.8027233300732484
3.225,384.44651162790694,556881.401401857,55688140.14018571,1.253731568013039,1.7036856648550032,1.2503861424263194,1.7219102779099067
3.25,381.48923076923074,541238.0817964271,54123808.179642715,1.2708859432959907,1.643090405567308,1.2699198820238555,1.6659192677796495
3.2750000000000004,378.5770992366412,534190.2452659465,53419024.52659465,1.2885815976797943,1.6093152375712503,1.2871231815766653,1.6365958830914968
3.3000000000000003,375.70909090909083,533030.121097227,53303012.109722696,1.2893672796813498,1.5936549130576805,1.2852592426243064,1.6232439190556682
3.325,372.88421052631577,530398.3021370724,53039830.213707246,1.2699271714484035,1.5738630883221525,1.2634162538833422,1.6030451118345415
3.35,370.1014925373134,521907.5740840508,52190757.40840508,1.247844390539027,1.5371111290338497,1.2406745672283812,1.56488478226588
3.375,367.35999999999996,510609.1699029739,51060916.99029739,1.2390495205594427,1.4926957876267302,1.2322959656054386,1.51961059052885
3.4000000000000004,364.6588235294117,501225.6354220674,50122563.54220674,1.2412671205090937,1.4544903108845157,1.2349700157619534,1.4810734079818861
3.4250000000000003,361.99708029197075,494245.98870333703,49424598.8703337,1.2453371740268728,1.4237674237786295,1.239498024735431,1.450021673397689
3.45,359.37391304347824,488193.15777757776,48819315.77775778,1.2504950127513783,1.3961403141934088,1.2454838684867817,1.4222849808181197
3.475,356.78848920863305,484035.2136673547,48403521.36673547,1.2592640967927815,1.374290749976634,1.25500322093768,1.4011509856414301
3.5,354.23999999999995,483713.238808139,48371323.8808139,1.2659317885503873,1.3635667542377174,1.2612560354725937,1.3915348673375183
3.5250000000000004,351.727659574468,485785.24149357725,48578524.14935773,1.2593517907836833,1.3596955295028628,1.2531523766489654,1.3876077900836934
3.5500000000000003,349.2507042253521,484899.63382108917,48489963.38210892,1.2365017020614555,1.3476588808748584,1.229367004153123,1.373706748509457
3.575,346.80839160839156,476376.3010430677,47637630.10430677,1.2097095681308627,1.314711846461938,1.2036018885744926,1.338366544030478
3.6,344.4,461053.5419204215,46105354.19204215,1.1973911155627297,1.2635875449008502,1.1938984645293023,1.2859967121285443
3.625,342.02482758620687,444475.7016812263,44447570.168122634,1.208116235507283,1.209752387266208,1.2075298703663506,1.2326252016841843
3.6500000000000004,339.6821917808219,431922.84714723227,43192284.71472323,1.2364870459508979,1.1675346739195267,1.23811819081684,1.192131139779329
3.6750000000000003,337.3714285714285,425327.55136703094,42532755.1367031,1.2712265839859938,1.141885733264365,1.2740837209459266,1.1687430547299162
3.7,335.09189189189186,423722.06584134395,42372206.58413439,1.3032583976718388,1.129889132217037,1.3064972575679408,1.1590263517420778
3.725,332.8429530201342,424902.75732602715,42490275.732602715,1.3284457191554604,1.1254332626781867,1.3314529417176273,1.1566176706278195
3.75,330.62399999999997,426561.49259523425,42656149.25952342,1.3471303048337402,1.1222945505532165,1.3495952916928866,1.155106467542974
3.7750000000000004,328.43443708609266,427245.4274412334,42724542.74412334,1.3637750861643767,1.1166496700589008,1.3658187338069707,1.1508463466588734
3.8000000000000003,326.27368421052626,427518.2822392014,42751828.223920144,1.3834840249335505,1.1100117329318349,1.3851727066136068,1.145818671146209
3.825,324.1411764705882,428953.0307826519,42895303.07826519,1.4075121376814883,1.106457598699884,1.408540571297252,1.1441335328493736
3.85,322.0363636363636,432744.86986492167,43274486.986492164,1.4346742012382205,1.1089901098289952,1.4346818240663615,1.1486261081424112
3.875,319.95870967741934,439925.7217211881,43992572.17211881,1.4626924954593337,1.1201188938113007,1.4612559876721178,1.1619223560581045
3.9000000000000004,317.90769230769223,451053.2106461181,45105321.06461181,1.487143862706701,1.1410893340953667,1.4833538761307632,1.1851652719482462
3.9250000000000003,315.88280254777067,465101.4234341416,46510142.343414165,1.503179468792945,1.1691345155287483,1.4959648594542068,1.214847052398715
3.95,313.8835443037974,480076.00366106915,48007600.36610691,1.5102345329816207,1.1991385844055782,1.4990551741551041,1.2453962884002785
3.975,311.90943396226413,495369.7260944398,49536972.60944398,1.5108148023340462,1.2295573866036764,1.4954327519078927,1.275274329498878
4.0,309.96,511561.06191804644,51156106.19180465,1.5039399804516322,1.2618099955226445,1.4842916170729172,1.3055020507501838
4.025,308.0347826086956,527300.1139628814,52730011.39628814,1.4849070639552335,1.2925532826866957,1.4619995688842975,1.3322922875322336
4.05,306.1333333333333,538598.6041559235,53859860.41559235,1.454996681555318,1.312099212459556,1.4313101788124127,1.3469054636358193
4.075,304.2552147239264,543425.4424130329,54342544.24130329,1.425319890708698,1.3157362162872368,1.4034136593803526,1.3465999403443296
4.1000000000000005,302.3999999999999,544648.0641677654,54464806.416776545,1.4055298146324913,1.310655583981103,1.3865723218341124,1.339784424329691
4.125,300.5672727272727,546242.3031991875,54624230.31991875,1.394087723777875,1.306525384976571,1.3777161597931509,1.3359413598489969
