file,snapshot,time_s,voltage_V,variable,units_inferred,min,max,mean,negative_count,jump_ratio
sim\snapshots\13\R_srh_pfree.csv,13,0.0,0.13,R_srh_pfree,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.251585212404716e+25,0,6.783445899980107e+29
sim\snapshots\13\R_srh_pfree_to_ntrap.csv,13,0.0,0.13,R_srh_pfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.0626323824193234e+26,5.235700869300154e+25,0,6.782986554838667e+29
sim\snapshots\13\R_ss_srh.csv,13,0.0,0.13,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\13\sigma_e.csv,13,0.0,0.13,sigma_e,S/m,9.537269113563465e-15,137.25962829589844,1.4282499517144491,0,157609205.58367476
sim\snapshots\13\sigma_h.csv,13,0.0,0.13,sigma_h,S/m,7.280335002527805e-16,69.1717758178711,0.7608704070742084,0,97592753.54779449
sim\snapshots\13\Te.csv,13,0.0,0.13,Te,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\13\Th.csv,13,0.0,0.13,Th,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\13\Tl.csv,13,0.0,0.13,Tl,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\13\T_srh_nfree_to_ntrap.csv,13,0.0,0.13,T_srh_nfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.0626323824193234e+26,5.235700869300259e+25,0,6.782986554838667e+29
sim\snapshots\13\T_srh_pfree_to_ptrap.csv,13,0.0,0.13,T_srh_pfree_to_ptrap,m^{-3} s^{-1},1.1250000042650754e-08,2.055888618208613e+24,1.588420745801774e+23,0,6.545613001491372e+26
sim\snapshots\14\boundary_x0.csv,14,0.0,0.14,boundary_x0,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\14\boundary_x1.csv,14,0.0,0.14,boundary_x1,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\14\boundary_y0.csv,14,0.0,0.14,boundary_y0,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\14\boundary_y1.csv,14,0.0,0.14,boundary_y1,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\14\boundary_z0.csv,14,0.0,0.14,boundary_z0,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\14\boundary_z1.csv,14,0.0,0.14,boundary_z1,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\14\dcharge.csv,14,0.0,0.14,dcharge,m^{-3},-2.1393068755729554e+22,1.8877479601070334e+22,-2.849120650189828e+20,28,2.8974407310611886e+25
sim\snapshots\14\dn.csv,14,0.0,0.14,dn,m^{-3},-1.626794760998398e+22,2.12519750326437e+23,1.662341429783496e+22,9,8.192178267478177e+25
sim\snapshots\14\dnt.csv,14,0.0,0.14,dnt,m^{-3},-1.5320891273843772e+21,2.3239657755892095e+21,9.511274457890641e+17,10,3.7911983845131723e+24
sim\snapshots\14\dp.csv,14,0.0,0.14,dp,m^{-3},1.1250000042650754e-08,2.1068568639978814e+23,1.6338502089264092e+22,0,6.640965779638632e+25
sim\snapshots\14\dphi.csv,14,0.0,0.14,dphi,V,-2.660390853881836,0.001224749954417348,-0.7088027156123338,59,268.72577373533886
sim\snapshots\14\dpt.csv,14,0.0,0.14,dpt,m^{-3},1.1250000042650754e-08,2.4427320694328525e+17,2.1045504010171428e+16,0,3.6025644753521875e+20
sim\snapshots\14\Ec.csv,14,0.0,0.14,Ec,eV,-3.7161688804626465,0.001224749954417348,-1.520562908721846,59,6064.017109137712
sim\snapshots\14\Efield_y.csv,14,0.0,0.14,Efield_y,au,-14246.359375,3095930.0,682565.2490872924,2,2419306683.2231345
sim\snapshots\14\Eg.csv,14,0.0,0.14,Eg,eV,1.1250000042650754e-08,1.600000023841858,0.7827722503017568,0,2610.8662056083867
sim\snapshots\14\epsilon_r.csv,14,0.0,0.14,epsilon_r,au,1.1250000042650754e-08,20.0,6.0286651237081665,0,32635.84390247205
sim\snapshots\14\Ev.csv,14,0.0,0.14,Ev,eV,-5.316168785095215,0.001224749954417348,-2.303324709011,59,8674.884582715147
sim\snapshots\14\Fi.csv,14,0.0,0.14,Fi,eV,-3.8595263957977295,0.001224749954417348,-1.8975900448092635,59,6297.946794256787
sim\snapshots\14\Fn.csv,14,0.0,0.14,Fn,eV,-3.857428550720215,0.001224749954417348,-1.704247522029163,59,6294.523546879316
sim\snapshots\14\Fp.csv,14,0.0,0.14,Fp,eV,-4.582458019256592,0.001224749954417348,-2.0764534986743146,59,7477.621027889147
sim\snapshots\14\G_n.csv,14,0.0,0.14,G_n,m^{-3} s^{-1},1.1250000042650754e-08,2.6863240767385013e+28,8.782377020303661e+26,0,4.336803243371118e+31
sim\snapshots\14\G_p.csv,14,0.0,0.14,G_p,m^{-3} s^{-1},1.1250000042650754e-08,2.6863240767385013e+28,8.782377020303661e+26,0,4.336803243371118e+31
sim\snapshots\14\H_joule_device.csv,14,0.0,0.14,H_joule_device,W m^{-3},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jn.csv,14,0.0,0.14,Jn,A m^{-2},-0.7037148475646973,219.29129028320312,33.84140423664743,5,357576.2662178094
sim\snapshots\14\Jn_all.csv,14,0.0,0.14,Jn_all,A m^{-2},1.1250000042650754e-08,0.001224749954417348,2.0524179580411467e-05,0,2655.260002581369
sim\snapshots\14\Jn_diffusion.csv,14,0.0,0.14,Jn_diffusion,A m^{-2},-270307712.0,1.2476155757904053,-3002924.427624104,51,441085861544.1441
sim\snapshots\14\Jn_drift.csv,14,0.0,0.14,Jn_drift,A m^{-2},-0.04667159914970398,270307904.0,3002957.7661094363,2,441085817270.88544
sim\snapshots\14\Jn_drift_plus_diffusion.csv,14,0.0,0.14,Jn_drift_plus_diffusion,A m^{-2},-0.6805738210678101,219.1316680908203,33.49534765121737,5,357577.36025645834
sim\snapshots\14\Jn_plus_Jp.csv,14,0.0,0.14,Jn_plus_Jp,A m^{-2},1.1250000042650754e-08,219.1316680908203,107.7397472444446,0,357577.36025645834
sim\snapshots\14\Jn_x.csv,14,0.0,0.14,Jn_x,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jn_x_diffusion.csv,14,0.0,0.14,Jn_x_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jn_x_drift.csv,14,0.0,0.14,Jn_x_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jn_z.csv,14,0.0,0.14,Jn_z,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jn_z_diffusion.csv,14,0.0,0.14,Jn_z_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jn_z_drift.csv,14,0.0,0.14,Jn_z_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jp.csv,14,0.0,0.14,Jp,A m^{-2},-0.15961620211601257,219.83538818359375,73.92828919108976,1,62721357.362561285
sim\snapshots\14\Jp_all.csv,14,0.0,0.14,Jp_all,A m^{-2},1.1250000042650754e-08,0.001224749954417348,2.0524179580411467e-05,0,2655.260002581369
sim\snapshots\14\Jp_diffusion.csv,14,0.0,0.14,Jp_diffusion,A m^{-2},-73991208.0,166.4721221923828,-1315922.6348139471,50,104394586467274.61
sim\snapshots\14\Jp_drift.csv,14,0.0,0.14,Jp_drift,A m^{-2},-7.159331971706706e-08,73991424.0,1315996.8933216312,1,104394584456795.88
sim\snapshots\14\Jp_drift_plus_diffusion.csv,14,0.0,0.14,Jp_drift_plus_diffusion,A m^{-2},-7.140813806927326e-08,219.81224060058594,74.2444099245522,1,73447323.4463142
sim\snapshots\14\Jp_x.csv,14,0.0,0.14,Jp_x,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jp_x_diffusion.csv,14,0.0,0.14,Jp_x_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jp_x_drift.csv,14,0.0,0.14,Jp_x_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jp_z.csv,14,0.0,0.14,Jp_z,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jp_z_diffusion.csv,14,0.0,0.14,Jp_z_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\Jp_z_drift.csv,14,0.0,0.14,Jp_z_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\mu_n.csv,14,0.0,0.14,mu_n,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.0027604341573194127,0,19464.71973790856
sim\snapshots\14\mu_n_ft.csv,14,0.0,0.14,mu_n_ft,m^{2} V^{-1} s^{-1},9.999484573697259e-11,0.009999568574130535,0.0027602945540485878,0,19463.865828736118
sim\snapshots\14\mu_p.csv,14,0.0,0.14,mu_p,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.002760443907319546,0,19464.71973790856
sim\snapshots\14\mu_p_ft.csv,14,0.0,0.14,mu_p_ft,m^{2} V^{-1} s^{-1},9.999697597740109e-11,0.009999559260904789,0.0027603044572628538,0,19463.75170626625
sim\snapshots\14\Nad.csv,14,0.0,0.14,Nad,m^{-3},-2.9999999334588925e+23,2.9999999334588925e+23,0.0,13,7.339449425091493e+29
sim\snapshots\14\Nion.csv,14,0.0,0.14,Nion,m^{-3},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\phi.csv,14,0.0,0.14,phi,V,-1.2688004970550537,0.001224749954417348,-0.34745539146906834,60,100.53324172790529
sim\snapshots\14\Q_nfree.csv,14,0.0,0.14,Q_nfree,m^{-3},3.749999866187181e-09,9.377403070446191e+23,4.946008187144336e+22,0,1.530192700916044e+27
sim\snapshots\14\Q_nfree_and_ntrap.csv,14,0.0,0.14,Q_nfree_and_ntrap,m^{-3},1.1250000042650754e-08,5.1159868549093496e+23,5.149244777665234e+22,0,8.348227794300988e+26
sim\snapshots\14\Q_ntrap.csv,14,0.0,0.14,Q_ntrap,m^{-3},1.1250000042650754e-08,8.801176685467376e+22,7.426364125888953e+21,0,1.4361692066832819e+26
sim\snapshots\14\Q_pfree.csv,14,0.0,0.14,Q_pfree,m^{-3},3.749999866187181e-09,6.175989371428348e+23,5.082729314999413e+22,0,2.1565971819877257e+26
sim\snapshots\14\Q_pfree_and_ptrap.csv,14,0.0,0.14,Q_pfree_and_ptrap,m^{-3},1.1250000042650754e-08,5.1093445858909334e+23,4.852013896916186e+22,0,2.2621039734545307e+26
sim\snapshots\14\Q_ptrap.csv,14,0.0,0.14,Q_ptrap,m^{-3},1.1250000042650754e-08,1.9104764949293957e+18,1.1858701196875011e+17,0,2.379001474168431e+21
sim\snapshots\14\Q_total.csv,14,0.0,0.14,Q_total,m^{-3},-5.1159868549093496e+23,3.698539760861448e+23,-2.972308227018898e+21,26,8.348227794300988e+26
sim\snapshots\14\R_n.csv,14,0.0,0.14,R_n,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.251587019508686e+25,0,6.783445899980107e+29
sim\snapshots\14\R_nfree_to_pfree.csv,14,0.0,0.14,R_nfree_to_pfree,m^{-3} s^{-1},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\R_p.csv,14,0.0,0.14,R_p,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.25158701950873e+25,0,6.783445899980107e+29
sim\snapshots\14\R_srh_nfree.csv,14,0.0,0.14,R_srh_nfree,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.251587019508686e+25,0,6.783445899980107e+29
sim\snapshots\14\R_srh_nfree_to_ptrap.csv,14,0.0,0.14,R_srh_nfree_to_ptrap,m^{-3} s^{-1},1.1250000042650754e-08,2.0559698991746878e+24,1.588500908455817e+23,0,6.54601572335138e+26
sim\snapshots\14\R_srh_pfree.csv,14,0.0,0.14,R_srh_pfree,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.25158701950873e+25,0,6.783445899980107e+29
sim\snapshots\14\R_srh_pfree_to_ntrap.csv,14,0.0,0.14,R_srh_pfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.0626323824193234e+26,5.23570187079002e+25,0,6.782986554838667e+29
sim\snapshots\14\R_ss_srh.csv,14,0.0,0.14,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\14\sigma_e.csv,14,0.0,0.14,sigma_e,S/m,9.553511817360014e-15,137.45323181152344,1.4332231113419525,0,157313778.2824195
sim\snapshots\14\sigma_h.csv,14,0.0,0.14,sigma_h,S/m,7.279489028371735e-16,69.40489959716797,0.7656241220585652,0,97921674.04157634
sim\snapshots\14\Te.csv,14,0.0,0.14,Te,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\14\Th.csv,14,0.0,0.14,Th,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\14\Tl.csv,14,0.0,0.14,Tl,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\14\T_srh_nfree_to_ntrap.csv,14,0.0,0.14,T_srh_nfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.0626323824193234e+26,5.235701870790021e+25,0,6.782986554838667e+29
sim\snapshots\14\T_srh_pfree_to_ptrap.csv,14,0.0,0.14,T_srh_pfree_to_ptrap,m^{-3} s^{-1},1.1250000042650754e-08,2.0559698991746878e+24,1.588500908460411e+23,0,6.54601572335138e+26
sim\snapshots\15\boundary_x0.csv,15,0.0,0.15,boundary_x0,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\15\boundary_x1.csv,15,0.0,0.15,boundary_x1,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\15\boundary_y0.csv,15,0.0,0.15,boundary_y0,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\15\boundary_y1.csv,15,0.0,0.15,boundary_y1,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\15\boundary_z0.csv,15,0.0,0.15,boundary_z0,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\15\boundary_z1.csv,15,0.0,0.15,boundary_z1,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\15\dcharge.csv,15,0.0,0.15,dcharge,m^{-3},-2.1460314253565637e+22,1.8963158332181244e+22,-2.8491243092608195e+20,28,2.906089904119491e+25
sim\snapshots\15\dn.csv,15,0.0,0.15,dn,m^{-3},-1.6262190883760293e+22,2.125265957978706e+23,1.6628172619521689e+22,9,8.1931145221465e+25
sim\snapshots\15\dnt.csv,15,0.0,0.15,dnt,m^{-3},-1.5315454584668606e+21,2.3312046083027658e+21,1.049269093945888e+18,10,3.8030024949632507e+24
sim\snapshots\15\dp.csv,15,0.0,0.15,dp,m^{-3},1.1250000042650754e-08,2.1069254988562026e+23,1.6343259948211688e+22,0,6.637313356930171e+25
sim\snapshots\15\dphi.csv,15,0.0,0.15,dphi,V,-2.650391101837158,0.001224749954417348,-0.7063514292715805,59,268.7240230121659
sim\snapshots\15\dpt.csv,15,0.0,0.15,dpt,m^{-3},1.1250000042650754e-08,2.50443185162027e+17,2.1181854416414416e+16,0,3.701526729450356e+20
sim\snapshots\15\Ec.csv,15,0.0,0.15,Ec,eV,-3.716169834136963,0.001224749954417348,-1.5230141934483068,59,6064.018665336089
sim\snapshots\15\Efield_y.csv,15,0.0,0.15,Efield_y,au,-14256.5458984375,3093765.25,676975.5293207236,2,2419227687.5067835
sim\snapshots\15\Eg.csv,15,0.0,0.15,Eg,eV,1.1250000042650754e-08,1.600000023841858,0.7827722503017568,0,2610.8662056083867
sim\snapshots\15\epsilon_r.csv,15,0.0,0.15,epsilon_r,au,1.1250000042650754e-08,20.0,6.0286651237081665,0,32635.84390247205
sim\snapshots\15\Ev.csv,15,0.0,0.15,Ev,eV,-5.316169738769531,0.001224749954417348,-2.3057759977111036,59,8674.886138913522
sim\snapshots\15\Fi.csv,15,0.0,0.15,Fi,eV,-3.8595263957977295,0.001224749954417348,-1.8975900448092635,59,6297.946794256787
sim\snapshots\15\Fn.csv,15,0.0,0.15,Fn,eV,-3.857429265975952,0.001224749954417348,-1.706405778400979,59,6294.524714028098
sim\snapshots\15\Fp.csv,15,0.0,0.15,Fp,eV,-4.582458972930908,0.001224749954417348,-2.079128779642663,59,7477.622584087522
sim\snapshots\15\G_n.csv,15,0.0,0.15,G_n,m^{-3} s^{-1},1.1250000042650754e-08,2.6863240767385013e+28,8.782377020303661e+26,0,4.336803243371118e+31
sim\snapshots\15\G_p.csv,15,0.0,0.15,G_p,m^{-3} s^{-1},1.1250000042650754e-08,2.6863240767385013e+28,8.782377020303661e+26,0,4.336803243371118e+31
sim\snapshots\15\H_joule_device.csv,15,0.0,0.15,H_joule_device,W m^{-3},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jn.csv,15,0.0,0.15,Jn,A m^{-2},-0.7037526369094849,219.25332641601562,33.83299445602932,5,357452.4928024752
sim\snapshots\15\Jn_all.csv,15,0.0,0.15,Jn_all,A m^{-2},1.1250000042650754e-08,0.001224749954417348,2.0524179580411467e-05,0,2655.260002581369
sim\snapshots\15\Jn_diffusion.csv,15,0.0,0.15,Jn_diffusion,A m^{-2},-270234368.0,1.2477647066116333,-3005342.5025186343,51,440966179614.6393
sim\snapshots\15\Jn_drift.csv,15,0.0,0.15,Jn_drift,A m^{-2},-0.046705227345228195,270234560.0,3005375.899703934,2,440966135465.17926
sim\snapshots\15\Jn_drift_plus_diffusion.csv,15,0.0,0.15,Jn_drift_plus_diffusion,A m^{-2},-0.680611789226532,219.05581665039062,33.4871143574506,5,357453.58646242967
sim\snapshots\15\Jn_plus_Jp.csv,15,0.0,0.15,Jn_plus_Jp,A m^{-2},1.1250000042650754e-08,219.05581665039062,107.7024534924101,0,357453.58646242967
sim\snapshots\15\Jn_x.csv,15,0.0,0.15,Jn_x,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jn_x_diffusion.csv,15,0.0,0.15,Jn_x_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jn_x_drift.csv,15,0.0,0.15,Jn_x_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jn_z.csv,15,0.0,0.15,Jn_z,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jn_z_diffusion.csv,15,0.0,0.15,Jn_z_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jn_z_drift.csv,15,0.0,0.15,Jn_z_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jp.csv,15,0.0,0.15,Jp,A m^{-2},-0.1975226253271103,219.7595672607422,73.89939295493876,1,62668433.286461025
sim\snapshots\15\Jp_all.csv,15,0.0,0.15,Jp_all,A m^{-2},1.1250000042650754e-08,0.001224749954417348,2.0524179580411467e-05,0,2655.260002581369
sim\snapshots\15\Jp_diffusion.csv,15,0.0,0.15,Jp_diffusion,A m^{-2},-73914672.0,166.47549438476562,-1317035.5349208368,50,104286600066113.88
sim\snapshots\15\Jp_drift.csv,15,0.0,0.15,Jp_drift,A m^{-2},-7.18388406539816e-08,73914888.0,1317109.7319586496,1,104286598162591.98
sim\snapshots\15\Jp_drift_plus_diffusion.csv,15,0.0,0.15,Jp_drift_plus_diffusion,A m^{-2},-7.165360216276895e-08,219.73641967773438,74.21534785211409,1,73447322.10074194
sim\snapshots\15\Jp_x.csv,15,0.0,0.15,Jp_x,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jp_x_diffusion.csv,15,0.0,0.15,Jp_x_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jp_x_drift.csv,15,0.0,0.15,Jp_x_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jp_z.csv,15,0.0,0.15,Jp_z,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jp_z_diffusion.csv,15,0.0,0.15,Jp_z_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\Jp_z_drift.csv,15,0.0,0.15,Jp_z_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\mu_n.csv,15,0.0,0.15,mu_n,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.0027604341573194127,0,19464.71973790856
sim\snapshots\15\mu_n_ft.csv,15,0.0,0.15,mu_n_ft,m^{2} V^{-1} s^{-1},9.999484573697259e-11,0.009999568574130535,0.002760294577335856,0,19463.865828070524
sim\snapshots\15\mu_p.csv,15,0.0,0.15,mu_p,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.002760443907319546,0,19464.71973790856
sim\snapshots\15\mu_p_ft.csv,15,0.0,0.15,mu_p_ft,m^{2} V^{-1} s^{-1},9.9996982916295e-11,0.009999559260904789,0.0027603044650238756,0,19463.751706266234
sim\snapshots\15\Nad.csv,15,0.0,0.15,Nad,m^{-3},-2.9999999334588925e+23,2.9999999334588925e+23,0.0,13,7.339449425091493e+29
sim\snapshots\15\Nion.csv,15,0.0,0.15,Nion,m^{-3},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\phi.csv,15,0.0,0.15,phi,V,-1.2588006258010864,0.001224749954417348,-0.3450032148246473,60,100.53268854970634
sim\snapshots\15\Q_nfree.csv,15,0.0,0.15,Q_nfree,m^{-3},3.749999866187181e-09,9.377472966312408e+23,4.94647351781043e+22,0,1.5302041064345553e+27
sim\snapshots\15\Q_nfree_and_ntrap.csv,15,0.0,0.15,Q_nfree_and_ntrap,m^{-3},1.1250000042650754e-08,5.11604450098458e+23,5.149720609160448e+22,0,8.348321860720843e+26
sim\snapshots\15\Q_ntrap.csv,15,0.0,0.15,Q_ntrap,m^{-3},1.1250000042650754e-08,8.801230728662904e+22,7.426462144439688e+21,0,1.4361780254101433e+26
sim\snapshots\15\Q_pfree.csv,15,0.0,0.15,Q_pfree,m^{-3},3.749999866187181e-09,6.176034767712592e+23,5.0832129121761865e+22,0,2.156578368761315e+26
sim\snapshots\15\Q_pfree_and_ptrap.csv,15,0.0,0.15,Q_pfree_and_ptrap,m^{-3},1.1250000042650754e-08,5.109396827646611e+23,4.852489741561178e+22,0,2.261142144311506e+26
sim\snapshots\15\Q_ptrap.csv,15,0.0,0.15,Q_ptrap,m^{-3},1.1250000042650754e-08,1.9166464044286607e+18,1.1872336221307331e+17,0,2.381623323899217e+21
sim\snapshots\15\Q_total.csv,15,0.0,0.15,Q_total,m^{-3},-5.11604450098458e+23,3.6985347168298654e+23,-2.9723083985906455e+21,26,8.348321860720843e+26
sim\snapshots\15\R_n.csv,15,0.0,0.15,R_n,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.25158881436346e+25,0,6.783445899980107e+29
sim\snapshots\15\R_nfree_to_pfree.csv,15,0.0,0.15,R_nfree_to_pfree,m^{-3} s^{-1},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\R_p.csv,15,0.0,0.15,R_p,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.251588814363516e+25,0,6.783445899980107e+29
sim\snapshots\15\R_srh_nfree.csv,15,0.0,0.15,R_srh_nfree,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.25158881436346e+25,0,6.783445899980107e+29
sim\snapshots\15\R_srh_nfree_to_ptrap.csv,15,0.0,0.15,R_srh_nfree_to_ptrap,m^{-3} s^{-1},1.1250000042650754e-08,2.0560506036800103e+24,1.588580461275181e+23,0,6.546414329805518e+26
sim\snapshots\15\R_srh_pfree.csv,15,0.0,0.15,R_srh_pfree,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.251588814363516e+25,0,6.783445899980107e+29
sim\snapshots\15\R_srh_pfree_to_ntrap.csv,15,0.0,0.15,R_srh_pfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.0626323824193234e+26,5.235702864593959e+25,0,6.782986554838667e+29
sim\snapshots\15\R_ss_srh.csv,15,0.0,0.15,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\15\sigma_e.csv,15,0.0,0.15,sigma_e,S/m,9.569889199395176e-15,137.64523315429688,1.4382189278843915,0,157533522.19926852
sim\snapshots\15\sigma_h.csv,15,0.0,0.15,sigma_h,S/m,7.278653112731913e-16,69.6365966796875,0.7704044045012785,0,98248581.57797255
sim\snapshots\15\Te.csv,15,0.0,0.15,Te,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\15\Th.csv,15,0.0,0.15,Th,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\15\Tl.csv,15,0.0,0.15,Tl,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\15\T_srh_nfree_to_ntrap.csv,15,0.0,0.15,T_srh_nfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.0626323824193234e+26,5.235702864594062e+25,0,6.782986554838667e+29
sim\snapshots\15\T_srh_pfree_to_ptrap.csv,15,0.0,0.15,T_srh_pfree_to_ptrap,m^{-3} s^{-1},1.1250000042650754e-08,2.0560506036800103e+24,1.5885804612912115e+23,0,6.546414329805518e+26
sim\snapshots\16\boundary_x0.csv,16,0.0,0.16,boundary_x0,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\16\boundary_x1.csv,16,0.0,0.16,boundary_x1,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\16\boundary_y0.csv,16,0.0,0.16,boundary_y0,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\16\boundary_y1.csv,16,0.0,0.16,boundary_y1,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\16\boundary_z0.csv,16,0.0,0.16,boundary_z0,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\16\boundary_z1.csv,16,0.0,0.16,boundary_z1,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\16\dcharge.csv,16,0.0,0.16,dcharge,m^{-3},-2.152680314666432e+22,1.9047999393761463e+22,-2.8491208042695426e+20,28,2.914655666719562e+25
