file,snapshot,time_s,voltage_V,variable,units_inferred,min,max,mean,negative_count,jump_ratio
sim\snapshots\7\Q_pfree_and_ptrap.csv,7,0.0,0.7,Q_pfree_and_ptrap,m^{-3},6.749999670319085e-08,4.766942391405418e+23,2.491742787547789e+22,0,7.441398188635871e+26
sim\snapshots\7\Q_ptrap.csv,7,0.0,0.7,Q_ptrap,m^{-3},6.749999670319085e-08,9.357215037548134e+17,9.588241390721155e+16,0,1.4578916918350536e+21
sim\snapshots\7\Q_total.csv,7,0.0,0.7,Q_total,m^{-3},-3.009028749991845e+23,2.9406846440626616e+23,-1.4027614547979274e+22,5,4.910184965557504e+26
sim\snapshots\7\R_n.csv,7,0.0,0.7,R_n,m^{-3} s^{-1},6.749999670319085e-08,1.5959923747737508e+27,1.0512663896960377e+26,0,2.6043678573771914e+30
sim\snapshots\7\R_nfree_to_pfree.csv,7,0.0,0.7,R_nfree_to_pfree,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\7\R_p.csv,7,0.0,0.7,R_p,m^{-3} s^{-1},6.749999670319085e-08,1.5959923747737508e+27,1.0512663896960171e+26,0,2.604367857377179e+30
sim\snapshots\7\R_srh_nfree.csv,7,0.0,0.7,R_srh_nfree,m^{-3} s^{-1},6.749999670319085e-08,1.5959923747737508e+27,1.0512663896960377e+26,0,2.6043678573771914e+30
sim\snapshots\7\R_srh_nfree_to_ptrap.csv,7,0.0,0.7,R_srh_nfree_to_ptrap,m^{-3} s^{-1},6.749999670319085e-08,1.704092491361155e+24,9.460755340099023e+22,0,2.78076700832496e+27
sim\snapshots\7\R_srh_pfree.csv,7,0.0,0.7,R_srh_pfree,m^{-3} s^{-1},6.749999670319085e-08,1.5959923747737508e+27,1.0512663896960171e+26,0,2.604367857377179e+30
sim\snapshots\7\R_srh_pfree_to_ntrap.csv,7,0.0,0.7,R_srh_pfree_to_ntrap,m^{-3} s^{-1},6.749999670319085e-08,1.595848785317881e+27,1.0503202823643662e+26,0,2.6041335465369356e+30
sim\snapshots\7\R_ss_srh.csv,7,0.0,0.7,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\7\sigma_e.csv,7,0.0,0.7,sigma_e,S/m,6.749999670319085e-08,4.20073938369751,0.23532260025435575,0,2208703.383592596
sim\snapshots\7\sigma_h.csv,7,0.0,0.7,sigma_h,S/m,1.19754513346526e-15,33.12372970581055,1.7350664656052897,0,44600796.390337504
sim\snapshots\7\Te.csv,7,0.0,0.7,Te,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\7\Th.csv,7,0.0,0.7,Th,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\7\Tl.csv,7,0.0,0.7,Tl,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\7\T_srh_nfree_to_ntrap.csv,7,0.0,0.7,T_srh_nfree_to_ntrap,m^{-3} s^{-1},6.749999670319085e-08,1.595848785317881e+27,1.0503202823643626e+26,0,2.604133546536948e+30
sim\snapshots\7\T_srh_pfree_to_ptrap.csv,7,0.0,0.7,T_srh_pfree_to_ptrap,m^{-3} s^{-1},6.749999670319085e-08,1.704092491361155e+24,9.460755339857304e+22,0,2.780767008408166e+27
sim\snapshots\8\boundary_x0.csv,8,0.0,0.8,boundary_x0,au,0.0,42.0,18.90000023625,0,50450448.989831276
sim\snapshots\8\boundary_x1.csv,8,0.0,0.8,boundary_x1,au,0.0,42.0,18.90000023625,0,50450448.989831276
sim\snapshots\8\boundary_y0.csv,8,0.0,0.8,boundary_y0,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\8\boundary_y1.csv,8,0.0,0.8,boundary_y1,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\8\boundary_z0.csv,8,0.0,0.8,boundary_z0,au,6.749999670319085e-08,42.0,18.90006147374772,0,68536.32230841492
sim\snapshots\8\boundary_z1.csv,8,0.0,0.8,boundary_z1,au,6.749999670319085e-08,42.0,18.90006147374772,0,68536.32230841492
sim\snapshots\8\dcharge.csv,8,0.0,0.8,dcharge,m^{-3},-1.5958290232705146e+22,6.413004272185647e+21,-7.518622035587478e+20,5,2.772077432175902e+25
sim\snapshots\8\dn.csv,8,0.0,0.8,dn,m^{-3},-1.0293807299536565e+21,1.8316519788324357e+23,1.0082835332821462e+22,1,2.988910667109054e+26
sim\snapshots\8\dnt.csv,8,0.0,0.8,dnt,m^{-3},-1.0873150531523366e+20,1.671404181944898e+21,7.81723874818652e+19,1,2.904856089613887e+24
sim\snapshots\8\dp.csv,8,0.0,0.8,dp,m^{-3},6.749999670319085e-08,1.7860436651180845e+23,9.330973218922941e+21,0,2.8098377290709868e+26
sim\snapshots\8\dphi.csv,8,0.0,0.8,dphi,V,-1.9901082515716553,0.001224749954417348,-0.4759822341296761,9,475.85519974536123
sim\snapshots\8\dpt.csv,8,0.0,0.8,dpt,m^{-3},6.749999670319085e-08,2.8069547450617037e+17,2.742322868427561e+16,0,3.617936326706415e+20
sim\snapshots\8\Ec.csv,8,0.0,0.8,Ec,eV,-3.6750292778015137,0.001224749954417348,-1.549827995399007,9,5996.97753521989
sim\snapshots\8\Efield_y.csv,8,0.0,0.8,Efield_y,au,6.749999670319085e-08,1047359.0625,265883.6579593999,0,576707027.9957834
sim\snapshots\8\Eg.csv,8,0.0,0.8,Eg,eV,6.749999670319085e-08,1.600000023841858,0.7158016358818919,0,2610.90617804632
sim\snapshots\8\epsilon_r.csv,8,0.0,0.8,epsilon_r,au,6.749999670319085e-08,20.0,4.849502954384318,0,32636.343206334936
sim\snapshots\8\Ev.csv,8,0.0,0.8,Ev,eV,-5.275029182434082,0.001224749954417348,-2.265568151572713,9,8607.884950658035
sim\snapshots\8\Fi.csv,8,0.0,0.8,Fi,eV,-3.8595263957977295,0.001224749954417348,-1.7367254043612568,9,6298.043111604351
sim\snapshots\8\Fn.csv,8,0.0,0.8,Fn,eV,-3.8316404819488525,0.001224749954417348,-1.6840606714282125,9,6252.53839685812
sim\snapshots\8\Fp.csv,8,0.0,0.8,Fp,eV,-4.664504051208496,0.001224749954417348,-2.0886579657588094,9,7429.95703690336
sim\snapshots\8\G_n.csv,8,0.0,0.8,G_n,m^{-3} s^{-1},6.749999670319085e-08,8.791032301798335e+27,6.237690177050829e+26,0,1.3513281578158053e+31
sim\snapshots\8\G_p.csv,8,0.0,0.8,G_p,m^{-3} s^{-1},6.749999670319085e-08,8.791032301798335e+27,6.237690177050829e+26,0,1.3513281578158053e+31
sim\snapshots\8\H_joule_device.csv,8,0.0,0.8,H_joule_device,W m^{-3},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jn.csv,8,0.0,0.8,Jn,A m^{-2},2.2500000085301508e-08,195.1731719970703,29.787890765386887,0,318481.0971478961
sim\snapshots\8\Jn_all.csv,8,0.0,0.8,Jn_all,A m^{-2},6.749999670319085e-08,0.001224749954417348,0.00011177045040255962,0,2366.536216069146
sim\snapshots\8\Jn_diffusion.csv,8,0.0,0.8,Jn_diffusion,A m^{-2},-47661752.0,1.1437571048736572,-2765139.579563358,8,77775240670.19583
sim\snapshots\8\Jn_drift.csv,8,0.0,0.8,Jn_drift,A m^{-2},6.749999670319085e-08,47661976.0,2765167.4908399275,0,77775287710.28873
sim\snapshots\8\Jn_drift_plus_diffusion.csv,8,0.0,0.8,Jn_drift_plus_diffusion,A m^{-2},6.749999670319085e-08,223.2165069580078,27.88851495732926,0,318486.9438399662
sim\snapshots\8\Jn_plus_Jp.csv,8,0.0,0.8,Jn_plus_Jp,A m^{-2},6.749999670319085e-08,195.1731719970703,87.82798887242936,0,318486.9438399662
sim\snapshots\8\Jn_x.csv,8,0.0,0.8,Jn_x,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jn_x_diffusion.csv,8,0.0,0.8,Jn_x_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jn_x_drift.csv,8,0.0,0.8,Jn_x_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jn_z.csv,8,0.0,0.8,Jn_z,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jn_z_diffusion.csv,8,0.0,0.8,Jn_z_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jn_z_drift.csv,8,0.0,0.8,Jn_z_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jp.csv,8,0.0,0.8,Jp,A m^{-2},-2.4974848855663367e-09,194.7183380126953,58.927302562861875,1,179853209.3677348
sim\snapshots\8\Jp_all.csv,8,0.0,0.8,Jp_all,A m^{-2},6.749999670319085e-08,0.001224749954417348,0.00011177045040255962,0,2366.536216069146
sim\snapshots\8\Jp_diffusion.csv,8,0.0,0.8,Jp_diffusion,A m^{-2},-8111201.0,0.001224749954417348,-424699.08313554805,9,10922949691185.562
sim\snapshots\8\Jp_drift.csv,8,0.0,0.8,Jp_drift,A m^{-2},-28.043331146240234,8111393.0,424759.0225775337,1,9742088561987.375
sim\snapshots\8\Jp_drift_plus_diffusion.csv,8,0.0,0.8,Jp_drift_plus_diffusion,A m^{-2},-28.043331146240234,193.5772705078125,59.93953767769274,1,162644114.05710876
sim\snapshots\8\Jp_x.csv,8,0.0,0.8,Jp_x,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jp_x_diffusion.csv,8,0.0,0.8,Jp_x_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jp_x_drift.csv,8,0.0,0.8,Jp_x_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jp_z.csv,8,0.0,0.8,Jp_z,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jp_z_diffusion.csv,8,0.0,0.8,Jp_z_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\Jp_z_drift.csv,8,0.0,0.8,Jp_z_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\mu_n.csv,8,0.0,0.8,mu_n,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.0030614746856661764,0,15325.669860725033
sim\snapshots\8\mu_n_ft.csv,8,0.0,0.8,mu_n_ft,m^{2} V^{-1} s^{-1},9.999967520712971e-11,0.009999514557421207,0.003061324191379039,0,15324.91454693939
sim\snapshots\8\mu_p.csv,8,0.0,0.8,mu_p,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.003061478690666241,0,15325.669860725033
sim\snapshots\8\mu_p_ft.csv,8,0.0,0.8,mu_p_ft,m^{2} V^{-1} s^{-1},9.99973367998841e-11,0.009999548085033894,0.003061330284403767,0,15324.893401762203
sim\snapshots\8\Nad.csv,8,0.0,0.8,Nad,m^{-3},-2.9999999334588925e+23,2.9999999334588925e+23,1.4999999667294463e+22,1,7.843136978355395e+29
sim\snapshots\8\Nion.csv,8,0.0,0.8,Nion,m^{-3},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\phi.csv,8,0.0,0.8,phi,V,-0.6045204401016235,0.001224749954417348,-0.16264411579038987,10,209.22249915169118
sim\snapshots\8\Q_nfree.csv,8,0.0,0.8,Q_nfree,m^{-3},2.2500000085301508e-08,2.6895143892445816e+23,3.4902057415331436e+22,0,4.3887153580942426e+26
sim\snapshots\8\Q_nfree_and_ntrap.csv,8,0.0,0.8,Q_nfree_and_ntrap,m^{-3},6.749999670319085e-08,3.010831991282644e+23,3.888466418672949e+22,0,4.913127525769127e+26
sim\snapshots\8\Q_ntrap.csv,8,0.0,0.8,Q_ntrap,m^{-3},6.749999670319085e-08,6.717113439903542e+22,6.656407007370089e+21,0,1.0961101459947171e+26
sim\snapshots\8\Q_pfree.csv,8,0.0,0.8,Q_pfree,m^{-3},2.2500000085301508e-08,5.470365742099909e+23,3.775612402645694e+22,0,4.50423328534121e+26
sim\snapshots\8\Q_pfree_and_ptrap.csv,8,0.0,0.8,Q_pfree_and_ptrap,m^{-3},6.749999670319085e-08,4.7729656856910484e+23,2.4996214466647257e+22,0,7.445583546942867e+26
sim\snapshots\8\Q_ptrap.csv,8,0.0,0.8,Q_ptrap,m^{-3},6.749999670319085e-08,9.507786970219151e+17,9.821973517736206e+16,0,1.4548050265763676e+21
sim\snapshots\8\Q_total.csv,8,0.0,0.8,Q_total,m^{-3},-3.010831991282644e+23,2.9413137068586127e+23,-1.388844975498678e+22,5,4.913127525769127e+26
sim\snapshots\8\R_n.csv,8,0.0,0.8,R_n,m^{-3} s^{-1},6.749999670319085e-08,8.28913978229476e+27,4.397846626485844e+26,0,1.3526361111505364e+31
sim\snapshots\8\R_nfree_to_pfree.csv,8,0.0,0.8,R_nfree_to_pfree,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\R_p.csv,8,0.0,0.8,R_p,m^{-3} s^{-1},6.749999670319085e-08,8.28913978229476e+27,4.397846626485816e+26,0,1.3526361111505378e+31
sim\snapshots\8\R_srh_nfree.csv,8,0.0,0.8,R_srh_nfree,m^{-3} s^{-1},6.749999670319085e-08,8.28913978229476e+27,4.397846626485844e+26,0,1.3526361111505364e+31
sim\snapshots\8\R_srh_nfree_to_ptrap.csv,8,0.0,0.8,R_srh_nfree_to_ptrap,m^{-3} s^{-1},6.749999670319085e-08,1.71024203055154e+24,1.2518216543714989e+23,0,2.790792343375717e+27
sim\snapshots\8\R_srh_pfree.csv,8,0.0,0.8,R_srh_pfree,m^{-3} s^{-1},6.749999670319085e-08,8.28913978229476e+27,4.397846626485816e+26,0,1.3526361111505378e+31
sim\snapshots\8\R_srh_pfree_to_ntrap.csv,8,0.0,0.8,R_srh_pfree_to_ntrap,m^{-3} s^{-1},6.749999670319085e-08,8.288390696911415e+27,4.3965946771589234e+26,0,1.352513875280467e+31
sim\snapshots\8\R_ss_srh.csv,8,0.0,0.8,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\8\sigma_e.csv,8,0.0,0.8,sigma_e,S/m,6.749999670319085e-08,4.850618839263916,0.3011376841481912,0,2544652.416744142
sim\snapshots\8\sigma_h.csv,8,0.0,0.8,sigma_h,S/m,1.1972089672643185e-15,33.67781066894531,1.8130413219882247,0,45347020.359918736
sim\snapshots\8\Te.csv,8,0.0,0.8,Te,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\8\Th.csv,8,0.0,0.8,Th,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\8\Tl.csv,8,0.0,0.8,Tl,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\8\T_srh_nfree_to_ntrap.csv,8,0.0,0.8,T_srh_nfree_to_ntrap,m^{-3} s^{-1},6.749999670319085e-08,8.288390696911415e+27,4.396594677158926e+26,0,1.3525138752804658e+31
sim\snapshots\8\T_srh_pfree_to_ptrap.csv,8,0.0,0.8,T_srh_pfree_to_ptrap,m^{-3} s^{-1},6.749999670319085e-08,1.71024203055154e+24,1.2518216543464849e+23,0,2.7907923434591476e+27
sim\snapshots\9\boundary_x0.csv,9,0.0,0.9,boundary_x0,au,0.0,42.0,18.90000023625,0,50450448.989831276
sim\snapshots\9\boundary_x1.csv,9,0.0,0.9,boundary_x1,au,0.0,42.0,18.90000023625,0,50450448.989831276
sim\snapshots\9\boundary_y0.csv,9,0.0,0.9,boundary_y0,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\9\boundary_y1.csv,9,0.0,0.9,boundary_y1,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\9\boundary_z0.csv,9,0.0,0.9,boundary_z0,au,6.749999670319085e-08,42.0,18.90006147374772,0,68536.32230841492
sim\snapshots\9\boundary_z1.csv,9,0.0,0.9,boundary_z1,au,6.749999670319085e-08,42.0,18.90006147374772,0,68536.32230841492
sim\snapshots\9\dcharge.csv,9,0.0,0.9,dcharge,m^{-3},-6.315527235950933e+21,6.548851414295604e+21,-2.962794759273669e+20,5,1.7819627727678135e+25
sim\snapshots\9\dn.csv,9,0.0,0.9,dn,m^{-3},-2.360679964176464e+20,1.847955189627502e+23,9.750958280336598e+21,1,3.0154824767190617e+26
sim\snapshots\9\dnt.csv,9,0.0,0.9,dnt,m^{-3},-2.580331908943787e+19,5.961763855721447e+20,2.8558935568485134e+19,1,1.014957199966759e+24
sim\snapshots\9\dp.csv,9,0.0,0.9,dp,m^{-3},6.749999670319085e-08,1.8042425310683036e+23,9.454678589384058e+21,0,2.837286114818742e+26
sim\snapshots\9\dphi.csv,9,0.0,0.9,dphi,V,-1.8921175003051758,0.001224749954417348,-0.44286538610793047,9,471.85497925553204
sim\snapshots\9\dpt.csv,9,0.0,0.9,dpt,m^{-3},6.749999670319085e-08,2.8669329325581926e+17,2.9094224230804556e+16,0,3.566038332391912e+20
sim\snapshots\9\Ec.csv,9,0.0,0.9,Ec,eV,-3.6976168155670166,0.001224749954417348,-1.5829448486361593,9,6033.836268572118
sim\snapshots\9\Efield_y.csv,9,0.0,0.9,Efield_y,au,6.749999670319085e-08,1019215.25,201344.20318966304,0,646529405.0586038
sim\snapshots\9\Eg.csv,9,0.0,0.9,Eg,eV,6.749999670319085e-08,1.600000023841858,0.7158016358818919,0,2610.90617804632
sim\snapshots\9\epsilon_r.csv,9,0.0,0.9,epsilon_r,au,6.749999670319085e-08,20.0,4.849502954384318,0,32636.343206334936
sim\snapshots\9\Ev.csv,9,0.0,0.9,Ev,eV,-5.297616958618164,0.001224749954417348,-2.298684992888936,9,8644.744073065807
sim\snapshots\9\Fi.csv,9,0.0,0.9,Fi,eV,-3.8595263957977295,0.001224749954417348,-1.7367254043612568,9,6298.043111604351
sim\snapshots\9\Fn.csv,9,0.0,0.9,Fn,eV,-3.854149580001831,0.001224749954417348,-1.711297061542043,9,6289.269130935783
sim\snapshots\9\Fp.csv,9,0.0,0.9,Fp,eV,-4.760293006896973,0.001224749954417348,-2.128339924911031,9,7466.764025867998
sim\snapshots\9\G_n.csv,9,0.0,0.9,G_n,m^{-3} s^{-1},6.749999670319085e-08,8.791032301798335e+27,6.237690177050829e+26,0,1.3513281578158053e+31
sim\snapshots\9\G_p.csv,9,0.0,0.9,G_p,m^{-3} s^{-1},6.749999670319085e-08,8.791032301798335e+27,6.237690177050829e+26,0,1.3513281578158053e+31
sim\snapshots\9\H_joule_device.csv,9,0.0,0.9,H_joule_device,W m^{-3},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jn.csv,9,0.0,0.9,Jn,A m^{-2},2.2500000085301508e-08,185.3607635498047,15.556003974829542,0,239301.56911791756
sim\snapshots\9\Jn_all.csv,9,0.0,0.9,Jn_all,A m^{-2},6.749999670319085e-08,0.001224749954417348,0.00011177045040255962,0,2366.536216069146
sim\snapshots\9\Jn_diffusion.csv,9,0.0,0.9,Jn_diffusion,A m^{-2},-45704884.0,1.1662657260894775,-2665813.4232311514,8,74581985133.44487
sim\snapshots\9\Jn_drift.csv,9,0.0,0.9,Jn_drift,A m^{-2},6.749999670319085e-08,45705032.0,2665829.7057995666,0,74582163473.46931
sim\snapshots\9\Jn_drift_plus_diffusion.csv,9,0.0,0.9,Jn_drift_plus_diffusion,A m^{-2},6.749999670319085e-08,144.97421264648438,16.145523450275892,0,173402.49249906588
sim\snapshots\9\Jn_plus_Jp.csv,9,0.0,0.9,Jn_plus_Jp,A m^{-2},6.749999670319085e-08,38.710784912109375,17.41991468419694,0,63168.924448527665
sim\snapshots\9\Jn_x.csv,9,0.0,0.9,Jn_x,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jn_x_diffusion.csv,9,0.0,0.9,Jn_x_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jn_x_drift.csv,9,0.0,0.9,Jn_x_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jn_z.csv,9,0.0,0.9,Jn_z,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jn_z_diffusion.csv,9,0.0,0.9,Jn_z_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jn_z_drift.csv,9,0.0,0.9,Jn_z_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jp.csv,9,0.0,0.9,Jp,A m^{-2},-146.6499786376953,38.27737808227539,2.039918732678726,3,186222195.20660645
sim\snapshots\9\Jp_all.csv,9,0.0,0.9,Jp_all,A m^{-2},6.749999670319085e-08,0.001224749954417348,0.00011177045040255962,0,2366.536216069146
sim\snapshots\9\Jp_diffusion.csv,9,0.0,0.9,Jp_diffusion,A m^{-2},-8085446.0,0.001224749954417348,-425651.91610979196,9,10888248382747.982
sim\snapshots\9\Jp_drift.csv,9,0.0,0.9,Jp_drift,A m^{-2},-106.26343536376953,8085481.5,425653.18781133636,1,9711138674116.248
sim\snapshots\9\Jp_drift_plus_diffusion.csv,9,0.0,0.9,Jp_drift_plus_diffusion,A m^{-2},-106.26343536376953,37.13691711425781,1.2744519804943544,2,127643765.1741371
sim\snapshots\9\Jp_x.csv,9,0.0,0.9,Jp_x,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jp_x_diffusion.csv,9,0.0,0.9,Jp_x_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jp_x_drift.csv,9,0.0,0.9,Jp_x_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jp_z.csv,9,0.0,0.9,Jp_z,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jp_z_diffusion.csv,9,0.0,0.9,Jp_z_diffusion,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\Jp_z_drift.csv,9,0.0,0.9,Jp_z_drift,A m^{-2},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\mu_n.csv,9,0.0,0.9,mu_n,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.0030614746856661764,0,15325.669860725033
sim\snapshots\9\mu_n_ft.csv,9,0.0,0.9,mu_n_ft,m^{2} V^{-1} s^{-1},9.999967520712971e-11,0.009999515488743782,0.003061324655196024,0,15324.916035559076
sim\snapshots\9\mu_p.csv,9,0.0,0.9,mu_p,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.003061478690666241,0,15325.669860725033
sim\snapshots\9\mu_p_ft.csv,9,0.0,0.9,mu_p_ft,m^{2} V^{-1} s^{-1},9.999723271647554e-11,0.009999548085033894,0.0030613307500650497,0,15324.894829076638
sim\snapshots\9\Nad.csv,9,0.0,0.9,Nad,m^{-3},-2.9999999334588925e+23,2.9999999334588925e+23,1.4999999667294463e+22,1,7.843136978355395e+29
sim\snapshots\9\Nion.csv,9,0.0,0.9,Nion,m^{-3},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\phi.csv,9,0.0,0.9,phi,V,-0.5058011412620544,0.001224749954417348,-0.13055889046565075,10,206.80295849827496
sim\snapshots\9\Q_nfree.csv,9,0.0,0.9,Q_nfree,m^{-3},2.2500000085301508e-08,2.748499654860119e+23,3.5401243196712037e+22,0,4.484966763977551e+26
sim\snapshots\9\Q_nfree_and_ntrap.csv,9,0.0,0.9,Q_nfree_and_ntrap,m^{-3},6.749999670319085e-08,3.0187649919542646e+23,3.855278621857134e+22,0,4.926072732965853e+26
sim\snapshots\9\Q_ntrap.csv,9,0.0,0.9,Q_ntrap,m^{-3},6.749999670319085e-08,6.725405917897419e+22,6.606793279589645e+21,0,1.0974633268432837e+26
sim\snapshots\9\Q_pfree.csv,9,0.0,0.9,Q_pfree,m^{-3},2.2500000085301508e-08,5.519708260481291e+23,3.798508317883281e+22,0,4.4927500704093764e+26
sim\snapshots\9\Q_pfree_and_ptrap.csv,9,0.0,0.9,Q_pfree_and_ptrap,m^{-3},6.749999670319085e-08,4.7911645516412675e+23,2.511991986525587e+22,0,7.473031923504308e+26
sim\snapshots\9\Q_ptrap.csv,9,0.0,0.9,Q_ptrap,m^{-3},6.749999670319085e-08,9.567765329514332e+17,9.989073179763304e+16,0,1.4496152481707223e+21
sim\snapshots\9\Q_total.csv,9,0.0,0.9,Q_total,m^{-3},-3.0187649919542646e+23,2.9432093620137655e+23,-1.3432866635269552e+22,5,4.926072732965853e+26
sim\snapshots\9\R_n.csv,9,0.0,0.9,R_n,m^{-3} s^{-1},6.749999670319085e-08,2.9987430928556532e+28,1.5247011985124192e+27,0,4.893400644067415e+31
sim\snapshots\9\R_nfree_to_pfree.csv,9,0.0,0.9,R_nfree_to_pfree,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\R_p.csv,9,0.0,0.9,R_p,m^{-3} s^{-1},6.749999670319085e-08,2.9987430928556532e+28,1.5247011985124192e+27,0,4.893400644067413e+31
sim\snapshots\9\R_srh_nfree.csv,9,0.0,0.9,R_srh_nfree,m^{-3} s^{-1},6.749999670319085e-08,2.9987430928556532e+28,1.5247011985124192e+27,0,4.893400644067415e+31
sim\snapshots\9\R_srh_nfree_to_ptrap.csv,9,0.0,0.9,R_srh_nfree_to_ptrap,m^{-3} s^{-1},6.749999670319085e-08,2.7539043347009337e+24,2.2637031236010687e+23,0,4.4938229239890226e+27
sim\snapshots\9\R_srh_pfree.csv,9,0.0,0.9,R_srh_pfree,m^{-3} s^{-1},6.749999670319085e-08,2.9987430928556532e+28,1.5247011985124192e+27,0,4.893400644067413e+31
sim\snapshots\9\R_srh_pfree_to_ntrap.csv,9,0.0,0.9,R_srh_pfree_to_ntrap,m^{-3} s^{-1},6.749999670319085e-08,2.998467542771378e+28,1.5244747491990411e+27,0,4.892951001254079e+31
sim\snapshots\9\R_ss_srh.csv,9,0.0,0.9,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,6.147374772140779e-05,0,10886.066564024291
sim\snapshots\9\sigma_e.csv,9,0.0,0.9,sigma_e,S/m,6.749999670319085e-08,5.1288628578186035,0.34772485725121455,0,2672327.5801086156
sim\snapshots\9\sigma_h.csv,9,0.0,0.9,sigma_h,S/m,1.1957329064746095e-15,33.89860153198242,1.86544892199711,0,45644342.51355038
sim\snapshots\9\Te.csv,9,0.0,0.9,Te,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\9\Th.csv,9,0.0,0.9,Th,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
sim\snapshots\9\Tl.csv,9,0.0,0.9,Tl,K,6.749999670319085e-08,300.0,135.00006147374773,0,489545.1681418984
